NOTA;PROJETO;TÍTULO;MUNICIPIO;STATUS;ENCARREGADO;SUPERVISOR;"AR
COELBA";;CRITERIO;"ANÁLISE
PROJETO
PRÉ-FECH.";SOLICITAÇÃO DE RESERVA;"DATA SAQUE
MATERIAIS";"PES
LV";"PES 
ENCABEÇ. BT
/ ENERG.";"PES
PD";"DATA
PD";"STATUS
PES PD";SI PG;PG's;CLIENTES;PREVISTOS;CAVA REALIZADA;REALIZADO;Á REALIZAR;AVNR;AVNP;INCIO;FIM;DATA ENERG REAL;;REFERENCIA;LATITUDE;LONGITUDE;VALOR DE PROJETO;PROVAVEL ROCHA;NECESSIDADE DE VISITA;CABO 1X25;CABO 3X35;OBS;AVALIAÇÃO SERVIÇO;JAC Jan 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;1221851;;JUAZEIRO;SANTIAGO;IVONALDO;;;7.1.2.3;;;;;;;;;;DA PLANILHA;;;;;;;;;;;;;;-9.4558324;-40.4694899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VICTOR BARROS;;;;100%;;REPUTACIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;9102152928;;;;;;R$ 124.079,02;;;ER-CIND-SI-S O JOSE-RURAL;;;;;3;;;;;;;;;25/08/2025;11/09/2025;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;E865111;E865121;;;;NÃO INICIADA;;R$ 18.700,00;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;1144796;;JUAZEIRO;SANTIAGO;IVONALDO;;;7.1.2.3;;;;;;;;;;DA PLANILHA;;;;;;;;;;;;;;-9,2880477;-40,0738188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VICTOR BARROS;;;;100%;;QLP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;9102074566;;;;;;R$ 136.998,34;;;MP-CCOL-POV.LAGOA DOS CAVALOS-RURAL;;;;;2;;;;;;;;;10/09/2025;16/09/2025;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;E864234;E864252;;;;NÃO INICIADA;;R$ 32.300,00;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;1144762;;UAUÁ;SANTIAGO;JUAREZ;;;1.2.2.2.3;;;;;;;;;;DA PLANILHA;;;;;;;;;;;;;;-9,8468026;-39,4664253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CARLOS EDUARDO;;;;50%;;AL/MELHORAMENTO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;9102083111;;;;;;R$ 458.444,21;;;PT UAU 34 5 13 8KV;;;;;0;;;;;;;;;15/09/2025;17/09/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;E864018;E864023;;;;NÃO INICIADA;;R$ 10.200,00;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;1129437;;JUAZEIRO;SANTIAGO;PAULO;;;14.7.2003;;;;;;;;;;DA PLANILHA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VICTOR BARROS;;;;100%;;RECLAMAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;9102021225;;;;;;R$ 210.471,66;;;LD CIND FAZ MANI OBA VELHA RURAL;;;;;1;;;;;;;;;01/09/2025;18/09/2025;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;E876663;E876677;;;;NÃO INICIADA;;R$ 25.500,00;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;1212994;;SENTO SÉ;SANTIAGO;JACSON;OURO;;37816;;;;;;;;;;DA PLANILHA;;;;;;;;;;;;;;-10,2842731;-41,3726258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DIEGO ALMEIDA;;;;100%;;JUDICIAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;;9102154209;;;;;;R$ 329.800,60;;;RR-CIND-POV-ALMAS-ALMAS;;;;;0;;;;;;;;;04/09/2025;22/09/2025;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;E864428;E864462;;;;NÃO INICIADA;;R$ 59.500,00;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;1214805;;JUAZEIRO;SANTIAGO;IVONALDO;OURO;;37816;;;;;;;;;;DA PLANILHA;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VICTOR BARROS;;;;100%;;QLP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;;9102316140;;;;;;R$ 308.392,86;;;ER-CIND-FAZ-BARRA BONITA-RURAL;;;;;3;;;;;;;;;17/09/2025;30/09/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;E865036;E865079;;;;NÃO INICIADA;;R$ 74.800,00;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;997469;;SENTO SÉ;SANTIAGO;JACSON;OURO;;37816;;;;;;;;;;DA PLANILHA;;;;;;;;;;;;;;-10,2638619;-41,3329393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DIEGO ALMEIDA;;;;100%;;JUDICIAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;;9101664952;;;;;;R$ 431.864,85;;;ER-CIND-POV-ALMAS-ALEGRE;;;;;2;;;;;;;;;23/09/2025;30/09/2025;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;E864116;E864158;;;;NÃO INICIADA;;R$ 73.100,00;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;1159894;;JUAZEIRO;SANTIAGO;PAULO;OURO;;7.1.1.3;;;;;;;;;;DA PLANILHA;;;;;;;;;;;;;;-9,4665442;-40,4999899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;VICTOR BARROS;;;;40%;;GOVERNO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66;;9102125670;;;;;;R$ 1.460.659,08;;;UB-CIND-RUA-JUAZEIRO-2;;;;;0;;;;;;;;;01/09/2025;31/10/2025;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;E750526;E750585;;;;NÃO INICIADA;;R$ 112.200,00;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;1120926;;REMANSO;;;;;37816;;;;;;;;;;DA PLANILHA;;;;;;;;;;;;;;-9,5834495;-42,1018369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MARLOS LOPES;;;;100%;;RECLAMAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;111;;9102030324;;;;;;R$ 1.228.147,83;;;MP CIND POV MANTEIGA RURAL MOD;;;;;17;;;;;;;;;22/08/2025;AVANÇO;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;E778061;E778176;;;;NÃO INICIADA;;R$ 188.700,00;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Set 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;515938;;REMANSO;JORGE;JORGE;CONCLUÍDA;;14.4.12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OUTUBRO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;SIM;;;04/10/2025;06/10/2025;;;;;;;;;;;;;;;;;;MP-CCOL-FAZ SERRA BRANCA E ARRED.-RURAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CONCLUÍDA;MARLOS LOPES;93;1.392;1619;;;24/10/2025;;;;05/04/2025;04/10/2025
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1233696;;CAMPO ALEGRE DE LOURDES;SANTIAGO;JACSON;CONCLUÍDA;;8.3.2.3;GOVERNO;;;;;;;;;;;;;;;;;;;;;;;-9.5010346;-43.010159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEZEMBRO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;NÃO;;;17/12/2025;SIM;;;;;;;;;;;;;;;;;;RC-GOVE-ROD-BR 020-CENTRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;COMPLETO;;;;;;;;;CONCLUÍDA;MARLOS LOPES;0;2;;;;17/12/2025;;NÃO;;17/12/2025;17/12/2025
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1189551;;CASA NOVA;SANTIAGO;FABIO;CONCLUÍDA;;7.1.1.3;PRIORIDADE PLANO ANEEL;;;;;;;;;;;;;;;;;;;;;;;-9.2935056;-40.8191625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NOVEMBRO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;NÃO;;;25/11/2025;SIM;;;;;;;;;;;;;;;;;;UB-CIND-RUA-DO ASFALTO 10-CENTRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;COMPLETO;;;;;;;;;ENERGIZADA;MARLOS LOPES;;2;2;;26/11/2025;26/11/2025;;;;25/11/2025;25/11/2025
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;806660;;PILÃO ARCADO;;EMERSON;CONCLUÍDA;;14.4.12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JULHO;;;100%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MP-CCOL-POV. CHAMUSCADO-RURAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;140;205;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1201544;;CASA NOVA;EDIE JONNES;JACSON;CONCLUÍDA;;7.1.2.3;PRIORIDADE PLANO ANEEL;;;;;;;;;;;;;;;;;;;;;;;-9.303507;-40.8318994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEZEMBRO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;SIM;;;16/12/2025;SIM;;;;;;;;;;;;;;;;;;ER-CIND-SI-STA LUZIA-RR-SAO LUIZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;COMPLETO;;;;;;;;;CONCLUÍDA;DIEGO ALMEIDA;1;2;;;02/12/2025;06/12/2025;;SIM;;10/12/2025;16/12/2025
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1128536;;CASA NOVA;PAULO JUNIOR;FERNANDO;CONCLUÍDA;;14.4.12.1;;;;;;;;;;;;;;;;;;;;;;;;-9.6263923;-41.838502;;;;;;;OURO;;;;;;;;;;;;;;;;;;;;;;;OUTUBRO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;SIM;;;31/10/2025;31/10/2025;;;;;;;;;;;;;;;;;;MP-CCOL-POV-XIQUE XIQUE-RURAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CONCLUÍDA;DIEGO ALMEIDA;8;166;178;;07/08/2025;31/10/2025;;;;07/08/2025;31/10/2025
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1120926;;REMANSO;RUBEM;RUBEM;CONCLUÍDA;;14.4.12.1;;;;;;;;;;;;;;;;;;;;;;;;-9.5834495;-42.1018369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SETEMBRO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;;;;30/09/2025;01/10/2025;;;;;;;;;;;;;;;;;;MP CIND POV MANTEIGA RURAL MOD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CONCLUÍDA;MARLOS LOPES;17;111;;;22/08/2025;;;;;02/09/2025;30/09/2025
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1229077;;CASA NOVA;MICHEL;;PROGRAMADA;;7.1.2.3;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;;;;;;;-9.394975;-41.230686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEZEMBRO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;NÃO;;;;;;;;;;;;;;;;;;;;;;ER-CIND-POV-BAIXAO-RURAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;COMPLETO;;;;;;;;;NÃO INICIADA;DIEGO ALMEIDA;1;2;;;11/12/2025;11/12/2025;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1058096;;REMANSO;RUBEM;RUBEM;CONCLUÍDA;;14.4.12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JULHO;;;100%;;;;;;;;;;;;;;;;;;;;;;;;;;31/07/2025;31/07/2025;;;;;;;;;;;;;;;;;;MP-CCOL-POV-PONTA DA SERRA-RURAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;74;;;;;;;;;31/07/2025
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;B-1105918;;CURAÇÁ;;JUAREZ;RETIRADA COELBA;;14.4.12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AGOSTO;;;100%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ER-CIND-FAZ-MALHADA CRUZ MATINHA-RURAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;06/08/2025;16/08/2025;;NÃO;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;B-1119147;;REMANSO;PAULO JUNIOR;SILVONEY;CONCLUÍDA;;14.4.12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AGOSTO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MP - CIND - POV. JATOBÁ - RURAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;73;;;30/07/2025;20/07/2025;;;;30/07/2025;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;921232;;CURAÇÁ;EDIE JONNES;GISMARIO;CONCLUÍDA;;14.4.12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JULHO;;;100%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ER-CIND-POV BARRO VERMELHO-BARRO-CRC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;70;;;01/08/2025;27/08/2025;;;;03/07/2025;30/08/2025
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1187057;;CURAÇÁ;;;RETIRADA COELBA;;8.2.2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AGOSTO;;;100%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IE-RELIGADOR-NCU-01Z1-J51080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;NÃO;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1189586;;CASA NOVA;EDIE JONNES;JUAREZ;CONCLUÍDA;;7.1.2.3;PRIORIDADE PLANO ANEEL;;;;;;;;;;;;;;;;;;;;;;;-9.3070009;-40.9293817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEZEMBRO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;NÃO;;;15/12/2025;SIM;;;;;;;;;;;;;;;;;;ER-CIND-POV-FAZ SERRA DA ESPERANCA-RURAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;COMPLETO;;;;;;;;;CONCLUÍDA;DIEGO ALMEIDA;1;0;;;12/12/2025;12/12/2025;;;;12/12/2025;15/12/2025
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1183301;;CASA NOVA;SANTIAGO;JACSON;CONCLUÍDA;;7.1.1.10;PRIORIDADE PLANO ANEEL;;;;;;;;;;;;;;;;;;;;;;;-9.299753;-40.81499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NOVEMBRO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;NÃO;;;26/11/2025;SIM;;;;;;;;;;;;;;;;;;UB-CIND CJ-HABITACIONAL-BORGES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;COMPLETO;;;;;;;;;ENERGIZADA;MARLOS LOPES;;1;1;;27/11/2025;27/11/2025;;;;26/11/2025;26/11/2025
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1129183;;REMANSO;RUBEM;RUBEM;CONCLUÍDA;;14.4.12.1;;;;;;;;;;;;;;;;;;;;;;;;-9.5839657;-42.1016911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SETEMBRO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;;;;30/09/2025;01/10/2025;;;;;;;;;;;;;;;;;;MP-CCOL-POV.MANTEIGA-RURAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CONCLUÍDA;MARLOS LOPES;3;46;;;;;;;;02/09/2025;30/09/2025
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JZR Nov 25;;1161341;;CASA NOVA;EDIE JONNES;FABIO;CONCLUÍDA;;7.1.2.3;QLP;;;;;;;;;;;;;;;;;;;;;;;-9.2813404;-40.7610571;;;;;;;FALTA TRAFO DE 10;;;;;;;;;;;;;;;;;;;;;;;DEZEMBRO;;;100%;;;Ver no Mapa;;;;;;;;;;;;;;;;;;;;NÃO;;;24/12/2025;SIM;;;;;;;;;;;;;;;;;;MP CIND POV RIACHO DO SOBRADO RURAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PARCIAL;;;;;;;;;CONCLUÍDA;DIEGO ALMEIDA;1;35;;;01/12/2025;13/12/2025;;SIM;;04/12/2025;24/12/2025
